📺央视频道,#genre#
万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8?zsicd$订阅源-1920x1080
万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8$订阅源-1920x1080
万源新闻综合,http://live.wanyuannews.com:80/wytv/hd/live.m3u8$订阅源-1920x1080
乐至综合,http://175.155.106.72:89/live1/live1.m3u8$订阅源-1920x1080
乐至综合,http://175.155.106.72:89/live1/live1.m3u8?zsicd$订阅源-1920x1080
凉山新闻综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8$订阅源-720x404
利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8$订阅源-1280x720
利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicd$订阅源-1280x720
利州综合,http://tvfile.lzgbdst.com:80/nmip-media/channellive/channel106876/playlist.m3u8$订阅源
叙州新闻综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8?zsicd$订阅源-1920x1080
叙州新闻综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8$订阅源-1920x1080
叙永综合,http://luzhi.xuyongrongmei.com:1935/live/_definst_/xyxw/playlist.m3u8?zsicd$订阅源
叙永综合,http://luzhi.xuyongrongmei.com:1935/live/_definst_/xyxw/playlist.m3u8$订阅源
夹江新闻综合,http://tvfile.jjrm.org.cn/nmip-media/channellive/channel106282/playlist.m3u8$订阅源
夹江新闻综合,http://tvfile.jjrm.org.cn/nmip-media/channellive/channel106282/playlist.m3u8?zsicd$订阅源
岳池新闻综合,http://liveyc.cmc.yuechirmt.cn:80/live/yctv.m3u8?auth_key=1714112398-0-0-d9a6bd74623c01c1c2f9576fe51e8b7b$订阅源-1920x1080
广元公共,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel101257/playlist.m3u8$订阅源
广元综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel100999/playlist.m3u8$订阅源
广安公共,http://live1.gatv.com.cn:85/live/GGPD.m3u8$订阅源-1920x1080
广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8$订阅源-1920x1080
广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8?zsicd$订阅源-1920x1080
康巴卫视,http://[2409:8087:5e08:24::2]:6610/000000001000/1000000005000266002/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000005000266002$订阅源-IPv6-1920x1080
康巴卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8$订阅源-IPv6
康巴卫视,http://[2409:8087:74d6:22::7]:6410/270000001128/9900000066/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000066$订阅源-IPv6
康巴卫视,http://[2409:8087:74d6:22::7]:6410/270000001128/9900000066/index.m3u8?$订阅源-IPv6
康巴卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225660/2.m3u8$订阅源-IPv6
德阳公共,http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8$订阅源
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8?zsicd$订阅源
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8$订阅源
旺苍新闻综合,http://channel.wcrmt.cn:80/nmip-media/channellive/channel105268/playlist.m3u8$订阅源-1920x1080
沙湾综合,http://tvfile.swrmt.com:80/nmip-media/channellive/channel100064/playlist.m3u8$订阅源-1280x720
泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8?zsicd$订阅源-1920x1080
泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8$订阅源-1920x1080
泸县新闻综合,http://lxfile.lxxcb.cn:80/nmip-media/channellive/channel103799/playlist.m3u8$订阅源-1920x1080
营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd$订阅源-1280x720
蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8$订阅源-1280x720
蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8?zsicd$订阅源-1280x720
青神综合,http://lmt.scqstv.com/live1/live1.m3u8?zsicd$订阅源-1280x720
青神综合,http://lmt.scqstv.com:80/live1/live1.m3u8$订阅源-1280x720
马尔康综合,http://live.zmmek.com:90/live/zhxw.m3u8?zsicd$订阅源-1920x1080
马尔康综合,http://live.zmmek.com:90/live/zhxw.m3u8$订阅源-1920x1080
龙泉驿新闻综合,https://live-pull.newslqy.com/live/fmzb1682404988829.m3u8$订阅源

☘️陕西频道,#genre#

☘️福建频道,#genre#
厦门卫视,http://[2409:8087:5e08:24::2]:6610/000000001000/1000000005000266006/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000005000266006$订阅源-IPv6-1920x1080
厦门卫视,http://[2409:8087:5e08:24::17]:6610/000000001000/1000000005000266006/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266006&livemode=1&stbId=3$订阅源-IPv6
厦门卫视,http://[2409:8087:74d6:22::7]:6410/270000001128/9900000058/index.m3u8?$订阅源-IPv6
厦门卫视,http://[2409:8087:74d6:22::7]:6410/270000001128/9900000058/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000058$订阅源-IPv6
厦门卫视,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8?zfud$订阅源-1280x720
漳州新闻综合,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8?zfud$订阅源-1280x720
漳州新闻综合,https://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8$订阅源-1280x720
漳浦综合,http://220.161.87.62:8800/hls/0/index.m3u8$订阅源-1024x576
漳浦综合,http://220.161.87.62:8090/hls/0/index.m3u8?zfud$订阅源-1024x576
福州少儿,http://live.zohi.tv/video/s10001-fztv-4/index.m3u8$订阅源-1920x1080
福州生活,http://live.zohi.tv/video/s10001-shpd-3/index.m3u8?zfud$订阅源-1920x1080
福州综合,http://live.zohi.tv/video/s10001-FZTV-1/index.m3u8?zfud$订阅源-1920x1080
福州综合,http://117.27.190.42:9998/tsfile/live/23301_1.m3u8$订阅源
福建文体,http://117.27.190.42:9998/tsfile/live/23291_1.m3u8?key=txiptv$订阅源
福建文体,http://117.27.190.42:9998/tsfile/live/23291_1.m3u8$订阅源
福建新闻,http://110.80.17.38:9901/tsfile/live/0122_1.m3u8$订阅源
福建新闻,http://117.27.190.42:9998/tsfile/live/23286_1.m3u8?key=txiptv$订阅源
福建新闻,http://117.27.190.42:9998/tsfile/live/23286_1.m3u8$订阅源
福建电视剧,http://117.27.190.42:9998/tsfile/live/23287_1.m3u8?key=txiptv$订阅源
福建电视剧,http://117.27.190.42:9998/tsfile/live/23287_1.m3u8$订阅源
福建经济,http://117.27.190.42:9998/tsfile/live/23289_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
福建经济,http://117.27.190.42:9998/tsfile/live/23289_1.m3u8$订阅源
福建经济,http://117.27.190.42:9998/tsfile/live/23289_1.m3u8?key=txiptv$订阅源
福建综合,http://117.27.190.42:9998/tsfile/live/23285_1.m3u8$订阅源
福建综合,http://117.27.190.42:9998/tsfile/live/23284_1.m3u8$订阅源
福建综合,http://117.27.190.42:9998/tsfile/live/23284_1.m3u8?key=txiptv$订阅源
福建少儿,http://117.27.190.42:9998/tsfile/live/23290_1.m3u8$订阅源
福建少儿,http://117.27.190.42:9998/tsfile/live/23290_1.m3u8?key=txiptv$订阅源
福建少儿,http://117.27.190.42:9998/tsfile/live/23290_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
福建少儿,http://php.jdshipin.com:8880/fujian.php?id=8$订阅源
漳州新闻,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8$订阅源-1280x720

☘️海南频道,#genre#

☘️河南频道,#genre#
梨园,http://live.dxhmt.cn:9080/19903718786/3159ec673c114135816d45dd52ad7396.m3u8$订阅源
义马新闻综合,http://live.dxhmt.cn:9081/tv/11281-1.m3u8$订阅源-1920x1080
兰考新闻,http://live.dxhmt.cn:9081/tv/10225-1.m3u8$订阅源-1920x1080
叶县,http://live.dxhmt.cn:9081/tv/10422-1.m3u8$订阅源-1920x1080
周口扶沟,http://live.dxhmt.cn:9081/tv/11621-1.m3u8$订阅源-1920x1080
唐河一套,http://live.dxhmt.cn:9081/tv/11328-1.m3u8$订阅源-1920x1080
巩义新闻综合,http://live.dxhmt.cn:9081/tv/10181-1.m3u8$订阅源-1920x1080
泌阳新闻综合,http://live.dxhmt.cn:9081/tv/11726-1.m3u8$订阅源-1920x1080
淅川电视,http://live.dxhmt.cn:9081/tv/11326-1.m3u8$订阅源-1920x1080
渑池新闻综合,http://live.dxhmt.cn:9081/tv/11221-1.m3u8$订阅源-1920x1080
禹州综合,http://live.dxhmt.cn:9081/tv/11081-1.m3u8$订阅源-1920x1080
西华综合,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8$订阅源-1920x1080
郸城新闻综合,http://live.dxhmt.cn:9081/tv/11625-1.m3u8$订阅源-1920x1080
邓州新闻,http://live.dxhmt.cn:9081/tv/11381-1.m3u8$订阅源-1920x1080
荥阳综合,http://live.dxhmt.cn:9081/tv/10182-1.m3u8$订阅源-1920x1080
焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8$订阅源-1920x1080
灵宝新闻综合,http://live.dxhmt.cn:9081/tv/11282-1.m3u8$订阅源-1920x1080
滑县新闻,http://live.dxhmt.cn:9081/tv/10526-1.m3u8$订阅源-1920x1080
济源电视一套,http://live.dxhmt.cn:9081/tv/19001-1.m3u8$订阅源-1920x1080
河南都市,http://171.14.89.179:9901/tsfile/live/1001_1.m3u8$订阅源
河南民生,http://171.14.89.179:9901/tsfile/live/1002_1.m3u8$订阅源
河南民生,http://171.14.89.69:9901/tsfile/live/1002_1.m3u8$订阅源
沁阳新闻综合,http://live.dxhmt.cn:9081/tv/10882-1.m3u8$订阅源-1920x1080
永城综合,http://live.dxhmt.cn:9081/tv/11481-1.m3u8$订阅源-1920x1080
方城一套,http://live.dxhmt.cn:9081/tv/11322-1.m3u8$订阅源-1920x1080
宜阳综合,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8$订阅源-1920x1080
内乡综合,http://live.dxhmt.cn:9081/tv/11325-1.m3u8$订阅源-1920x1080

☘️河北频道,#genre#
河北都市,http://123.182.210.159:9901/tsfile/live/1001_1.m3u8$订阅源
河北都市,http://101.74.31.69:9901/tsfile/live/1003_1.m3u8$订阅源
河北都市,http://121.19.134.222:808/tsfile/live/1001_1.m3u8$订阅源
河北都市,http://121.19.134.139:808/tsfile/live/1001_1.m3u8$订阅源
河北都市,http://101.74.30.7:9901/tsfile/live/1003_1.m3u8$订阅源
河北农民,http://123.182.210.159:9901/tsfile/live/1005_1.m3u8$订阅源
河北农民,http://121.19.134.222:808/tsfile/live/1005_1.m3u8$订阅源
河北农民,http://121.19.134.139:808/tsfile/live/1005_1.m3u8$订阅源
河北农民,http://101.74.30.7:9901/tsfile/live/1001_1.m3u8$订阅源

☘️贵州频道,#genre#
松新闻,http://live.strmtzx.cn/stxw/sd/live.m3u8?zguizd$订阅源-1920x1080

☘️甘肃频道,#genre#
临洮综合,https://play.kankanlive.com/live/1638428318510977.m3u8?zgand$订阅源
卓尼综合,http://pili-live-hls.hfmt.net/gntv/zntv.m3u8?zgand$订阅源
天水新闻综合,https://play.kankanlive.com/live/1698724188723989.m3u8$订阅源
定西公共,https://play.kankanlive.com/live/1645680054929933.m3u8?zgand$订阅源
定西综合,https://play.kankanlive.com/live/1645679947087932.m3u8?zgand$订阅源
岷县综合,http://play.kankanlive.com/live/1614311581479927.m3u8?zgand$订阅源
张掖新闻综合,https://play.kankanlive.com/live/1629709727589955.m3u8$订阅源
景泰综合,https://play.kankanlive.com/live/1624439143745981.m3u8$订阅源
景泰综合,https://play.kankanlive.com/live/1624439143745981.m3u8?zgand$订阅源
玛曲综合,http://pili-live-hls.hfmt.net/gntv/mqtv.m3u8?gansu$订阅源
甘南综合,http://pili-live-hls.hfmt.net/gntv/gnhytv.m3u8?zgand$订阅源
舟曲新闻,http://pili-live-hls.hfmt.net/gntv/zqtv.m3u8?zgand$订阅源
西和综合,https://play.kankanlive.com/live/1626051451895935.m3u8?zgand$订阅源
西和综合,https://play.kankanlive.com/live/1659926941626981.m3u8$订阅源
通渭综合,https://play.kankanlive.com/live/1629944062210970.m3u8?zgand$订阅源
通渭综合,https://play.kankanlive.com/live/1661761962676984.m3u8$订阅源
酒泉综合,https://play.kankanlive.com/live/1702033926169975.m3u8$订阅源
金川综合,https://play.kankanlive.com/live/1625041962958919.m3u8?zgand$订阅源

☘️新疆频道,#genre#
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8?zxinjd$订阅源-1920x1080
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8?zxinjd$订阅源-1920x1080
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8?zxinjd$订阅源-1920x1080
兵团五师双河新闻综合,https://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8?zxinjd$订阅源-720x576
兵团八师石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8?zxinjd$订阅源-1920x1080
兵团八师石河子经济生活,http://124.88.144.73:1935/live/dywt/playlist.m3u8?zxinjd$订阅源-1920x1080
兵团八师石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8?zxinjd$订阅源-1920x1080
兵团十三师新星综合,http://test5.btzx.com.cn/live/13TV.stream/playlist.m3u8?zxinjd$订阅源-1920x1080
兵团十四师昆玉综合,http://test5.btzx.com.cn/live/14TV.stream/playlist.m3u8?zxinjd$订阅源-1920x1080
奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8?zxinjd$订阅源-0x0
奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8$订阅源-0x0
玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8$订阅源-1920x1080
新疆卫视,http://[2409:8087:5e08:24::2]:6610/000000001000/1000000002000029441/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000002000029441$订阅源-IPv6-1920x1080
新疆卫视,http://[2409:8087:1a0a:df::404e]:80/wh7f454c46tw3443810904_-1116868076/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226460/index.m3u8?icpid=88888888&RTS=1713970272&from=4&hms_devid=1208&online=1713970272&vqe=3$订阅源-IPv6-1920x1080
新疆卫视,http://[2409:8087:1a0a:df::404e]:80/wh7f454c46tw3443810904_-1116868076/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226460/index.m3u8$订阅源-IPv6-1920x1080
新疆卫视,http://[2409:8087:1a0a:df::404e]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226460/index.m3u8$订阅源-IPv6-1920x1080
新疆卫视,http://[2409:8087:1a0a:df::4015]:80/wh7f454c46tw3405439911_1033783355/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8?icpid=88888888&RTS=1713970234&from=4&hms_devid=992&online=1713970234&vqe=3$订阅源-IPv6-1920x1080

☘️山东频道,#genre#
山东少儿,http://139.129.231.228:50060/rtp/239.21.1.208:5002$山东电信组播源
山东少儿,http://139.129.231.228:3529/rtp/239.21.1.208:5002$山东电信组播源
山东少儿,http://221.2.148.205:8154/tsfile/live/1007_1.m3u8$订阅源
山东少儿,http://221.0.78.198:1681/hls/10227/index.m3u8$订阅源
山东少儿,http://144.52.160.109:9901/tsfile/live/1022_1.m3u8$订阅源
山东新闻,http://112.234.21.109:9901/tsfile/live/1004_1.m3u8$订阅源
山东新闻,http://139.129.231.228:50060/rtp/239.21.1.140:5002$山东电信组播源
山东新闻,http://139.129.231.228:3529/rtp/239.21.1.140:5002$山东电信组播源
山东新闻,http://221.2.148.205:8154/tsfile/live/1002_1.m3u8$订阅源
山东新闻,http://144.52.160.109:9901/tsfile/live/1019_1.m3u8$订阅源
山东国际,http://139.129.231.228:50060/rtp/239.21.1.61:5002$山东电信组播源
山东国际,http://139.129.231.228:3529/rtp/239.21.1.61:5002$山东电信组播源
山东国际,http://221.0.78.198:1681/hls/10228/index.m3u8$订阅源
山东教育,http://[2409:8087:5e08:24::2]:6610/000000001000/1000000002000004097/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000002000004097$订阅源-IPv6-1920x1080
山东教育,http://[2409:8087:1a09:df::401d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225655/1.m3u8?icpid=88888888&from=5&hms_devid=980&online=1720054946&vqe=3$订阅源-IPv6
山东教育,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225655/index.m3u8$订阅源-IPv6
山东教育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225655/index.m3u8$订阅源-1920x1080
山东教育,http://112.234.21.109:9901/tsfile/live/1009_1.m3u8$订阅源
山东居家购物,http://139.129.231.228:50060/rtp/239.21.1.112:5002$山东电信组播源
山东居家购物,http://139.129.231.228:3529/rtp/239.21.1.112:5002$山东电信组播源
山东居家购物,http://144.52.160.109:9901/tsfile/live/1063_1.m3u8$订阅源
山东居家购物,http://livealone302.iqilu.com/iqilu/gwpd.m3u8$订阅源
山东农科,http://112.234.21.109:9901/tsfile/live/1005_1.m3u8$订阅源
山东农科,http://139.129.231.228:50060/rtp/239.21.1.183:5002$山东电信组播源
山东农科,http://139.129.231.228:3529/rtp/239.21.1.183:5002$山东电信组播源
山东农科,http://221.0.78.198:1681/hls/10223/index.m3u8$订阅源
山东农科,http://144.52.160.109:9901/tsfile/live/1020_1.m3u8$订阅源
山东齐鲁,http://112.234.21.109:9901/tsfile/live/1006_1.m3u8$订阅源
山东齐鲁,http://61.156.228.12:8154/tsfile/live/1001_1.m3u8$订阅源
山东齐鲁,http://139.129.231.228:50060/rtp/239.21.1.134:5002$山东电信组播源
山东齐鲁,http://139.129.231.228:3529/rtp/239.21.1.134:5002$山东电信组播源
山东齐鲁,http://221.2.148.205:8154/tsfile/live/1001_1.m3u8$订阅源
山东生活,http://112.234.21.109:9901/tsfile/live/1003_1.m3u8$订阅源
山东生活,http://139.129.231.228:50060/rtp/239.21.1.175:5002$山东电信组播源
山东生活,http://139.129.231.228:3529/rtp/239.21.1.175:5002$山东电信组播源
山东生活,http://221.2.148.205:8154/tsfile/live/1005_1.m3u8$订阅源
山东生活,http://221.0.78.198:1681/hls/10226/index.m3u8$订阅源
山东体育,http://112.234.21.109:9901/tsfile/live/0001_2.m3u8$订阅源
山东体育,http://61.156.228.12:8154/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东体育,http://61.156.228.12:8154/tsfile/live/1006_1.m3u8$订阅源
山东体育,http://139.129.231.228:50060/rtp/239.21.1.141:5002$山东电信组播源
山东体育,http://139.129.231.228:3529/rtp/239.21.1.141:5002$山东电信组播源
山东文旅,http://139.129.231.228:50060/rtp/239.21.1.176:5002$山东电信组播源
山东文旅,http://139.129.231.228:3529/rtp/239.21.1.176:5002$山东电信组播源
山东文旅,http://221.2.148.205:8154/tsfile/live/1004_1.m3u8$订阅源
山东文旅,http://144.52.160.109:9901/tsfile/live/1025_1.m3u8$订阅源
山东综艺,http://112.234.21.109:9901/tsfile/live/1002_1.m3u8$订阅源
山东综艺,http://139.129.231.228:50060/rtp/239.21.1.177:5002$山东电信组播源
山东综艺,http://139.129.231.228:3529/rtp/239.21.1.177:5002$山东电信组播源
山东综艺,http://221.2.148.205:8154/tsfile/live/1003_1.m3u8$订阅源
山东综艺,http://221.0.78.198:1681/hls/10220/index.m3u8$订阅源
济南综合,http://124.128.73.58:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
济南综合,http://124.128.73.58:9901/tsfile/live/1003_1.m3u8$订阅源
济南新闻综合,http://221.0.78.198:1681/hls/10279/index.m3u8$订阅源
济南都市,http://139.129.231.228:50060/rtp/239.21.1.63:5002$山东电信组播源
济南都市,http://139.129.231.228:3529/rtp/239.21.1.63:5002$山东电信组播源
济南都市,http://221.0.78.198:1681/hls/10280/index.m3u8$订阅源
济南都市,http://124.128.73.58:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
济南都市,http://124.128.73.58:9901/tsfile/live/1004_1.m3u8$订阅源
济南生活,http://139.129.231.228:50060/rtp/239.21.1.64:5002$山东电信组播源
济南生活,http://139.129.231.228:3529/rtp/239.21.1.64:5002$山东电信组播源
济南生活,http://221.0.78.198:1681/hls/10281/index.m3u8$订阅源
济南影视,http://139.129.231.228:50060/rtp/239.21.1.65:5002$山东电信组播源
济南影视,http://139.129.231.228:3529/rtp/239.21.1.65:5002$山东电信组播源
济南影视,http://221.0.78.198:1681/hls/10282/index.m3u8$订阅源
济南影视,http://124.128.73.58:9901/tsfile/live/1005_1.m3u8$订阅源
济南影视,http://124.128.73.58:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
济南娱乐,http://139.129.231.228:50060/rtp/239.21.1.66:5002$山东电信组播源
济南娱乐,http://139.129.231.228:3529/rtp/239.21.1.66:5002$山东电信组播源
济南娱乐,http://221.0.78.198:1681/hls/10283/index.m3u8$订阅源
济南少儿,http://139.129.231.228:50060/rtp/239.21.1.68:5002$山东电信组播源
济南少儿,http://139.129.231.228:3529/rtp/239.21.1.68:5002$山东电信组播源
济南少儿,http://221.0.78.198:1681/hls/10285/index.m3u8$订阅源
济南商务,http://139.129.231.228:50060/rtp/239.21.1.67:5002$山东电信组播源
济南商务,http://139.129.231.228:3529/rtp/239.21.1.67:5002$山东电信组播源
济南商务,http://221.0.78.198:1681/hls/10284/index.m3u8$订阅源
济南教育,http://139.129.231.228:50060/rtp/239.21.1.133:5002$山东电信组播源
济南教育,http://139.129.231.228:3529/rtp/239.21.1.133:5002$山东电信组播源
济南教育,http://221.0.78.198:1681/hls/10286/index.m3u8$订阅源
济南鲁中,http://139.129.231.228:50060/rtp/239.21.1.149:5002$山东电信组播源
济南鲁中,http://139.129.231.228:3529/rtp/239.21.1.149:5002$山东电信组播源
青岛城阳,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8?shandd$订阅源
青州电视台文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8$订阅源-720x576
青州电视台新闻综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8$订阅源-720x576
青州电视台生活,http://sdqz.chinashadt.com:2036/live/stream:2.stream/playlist.m3u8$订阅源-720x576
青州综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8?shandd$订阅源-720x576
青州综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8$订阅源-720x576
青州综合,http://139.129.231.228:50060/rtp/239.21.1.232:5002$山东电信组播源
青州综合,http://139.129.231.228:3529/rtp/239.21.1.232:5002$山东电信组播源
济宁公共,http://lives.jnnews.tv/video/s10001-JNTV3/index.m3u8$订阅源-1280x720
济宁公共,http://lives.jnnews.tv/video/s10001-JNTV3/index.m3u8?shandd$订阅源-1280x720
济宁公共,http://139.129.231.228:50060/rtp/239.21.2.20:5002$山东电信组播源
济宁公共,http://139.129.231.228:3529/rtp/239.21.2.20:5002$山东电信组播源
济宁公共,http://111.14.181.15:9901/tsfile/live/1009_1.m3u8$订阅源
济宁图文,http://lives.jnnews.tv/video/s10001-JNTV4/index.m3u8$订阅源-1280x720
济宁图文,http://lives.jnnews.tv/video/s10001-JNTV4/index.m3u8?shandd$订阅源-1280x720
济宁教育,http://lives.jnnews.tv/video/s10001-JNTV-2/index.m3u8$订阅源-1280x720
济宁教育,http://lives.jnnews.tv/video/s10001-JNTV-2/index.m3u8?shandd$订阅源-1280x720
济宁教育,http://139.129.231.228:50060/rtp/239.21.1.139:5002$山东电信组播源
济宁教育,http://139.129.231.228:3529/rtp/239.21.1.139:5002$山东电信组播源
济宁新闻综合,http://lives.jnnews.tv/video/s10001-JNTV-1/index.m3u8$订阅源-1280x720
济宁综合,http://lives.jnnews.tv/video/s10001-JNTV-1/index.m3u8?shandd$订阅源-1280x720
济宁综合,http://139.129.231.228:50060/rtp/239.21.2.19:5002$山东电信组播源
济宁综合,http://139.129.231.228:3529/rtp/239.21.2.19:5002$山东电信组播源
济宁综合,http://111.14.181.15:9901/tsfile/live/1007_1.m3u8$订阅源
济宁综合,http://111.14.181.15:9901/tsfile/live/1007_1.m3u8?key=tvbox6_com&playlive=1&authid=0$订阅源
威海一套新闻综合,http://l1.weihai.tv:8081/hls/969O76hb22.m3u8$订阅源-800x450
东营综合,http://stream.hhek.cn/xwzh/sd/live.m3u8?shandd$订阅源
临沂公共,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel113571/playlist.m3u8$订阅源-1920x1080
临沂农科,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel115062/playlist.m3u8$订阅源-1920x1080
临沂新闻综合,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel111841/playlist.m3u8$订阅源-1920x1080
日照科教,http://139.129.231.228:50060/rtp/239.21.1.80:5002$山东电信组播源
日照科教,http://139.129.231.228:3529/rtp/239.21.1.80:5002$山东电信组播源
枣庄公共,http://stream.zztvzd.com/3/sd/live.m3u8?shandd$订阅源-960x540
枣庄公共,http://stream.zztvzd.com/3/sd/live.m3u8$订阅源-960x540
枣庄教育,http://stream.zztvzd.com/2/sd/live.m3u8?shandd$订阅源-960x540
枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8?shandd$订阅源-960x540
淄博生活,http://139.129.231.228:50060/rtp/239.21.1.109:5002$山东电信组播源
淄博生活,http://139.129.231.228:3529/rtp/239.21.1.109:5002$山东电信组播源
淄博都市,http://139.129.231.228:50060/rtp/239.21.1.83:5002$山东电信组播源
淄博都市,http://139.129.231.228:3529/rtp/239.21.1.83:5002$山东电信组播源
滨州公共,http://139.129.231.228:50060/rtp/239.21.1.119:5002$山东电信组播源
滨州公共,http://139.129.231.228:3529/rtp/239.21.1.119:5002$山东电信组播源
烟台公共,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8?shandd$订阅源-1280x720
烟台公共,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8$订阅源-1280x720
烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8?shandd$订阅源-1280x720
烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8?shandd$订阅源-1280x720

☘️山西频道,#genre#
万荣综合,http://60.222.246.220:19433/hls1.m3u8$订阅源-720x404
五台综合,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8?zshanxd$订阅源-1024x576
优购物电视购物,https://tvlive.ugoshop.com/ugotvlive/ugotv01.m3u8?auth_key=2312509421-0-0-f8f7e886fe98ee0a0c01458710bf26d3$订阅源-800x480
原平综合,http://xkmspyxn.live.sxmty.com/live/hls/65072fcc05414062bf02088d2a2a77b2/9da977614b044ef59d11779e997a12f8-1.m3u8?zshanxd$订阅源-720x576
